road_id,hour,day_of_week,is_weekend,road_type,lane_count,weather,visibility_km,accident_reported,traffic_volume,avg_speed,travel_time_min,congestion_level,is_peak_hour,hour_sin,hour_cos,traffic_cluster
77,19,6,1,Highway,4,Clear,6.681049997081372,0,1215,12.780007923312088,105.72682602064428,High,1,-0.9659258262890684,0.2588190451025203,0
106,22,5,1,Arterial,3,Clear,9.132739034470998,0,142,73.47421989692972,12.616022069842348,Low,0,-0.5000000000000004,0.8660254037844384,2
21,14,2,0,Local,1,Fog,0.6161280878181399,0,398,17.740668168776182,41.32155389702583,Low,0,-0.4999999999999997,-0.8660254037844388,2
64,2,6,1,Highway,4,Clear,9.839475505326629,0,500,57.601799347635165,20.1850508479514,Medium,0,0.4999999999999999,0.8660254037844387,1
37,22,4,0,Highway,5,Clear,8.544224055996205,0,525,41.0955320657263,19.7716000620532,Medium,0,-0.5000000000000004,0.8660254037844384,2
27,19,4,0,Highway,5,Clear,6.830182932719835,0,1210,39.41183976787744,38.420269249059736,High,1,-0.9659258262890684,0.2588190451025203,0
55,12,4,0,Arterial,3,Clear,6.258318442572416,0,528,63.78419072980836,18.433629855068443,Medium,0,1.2246467991473532e-16,-1.0,2
116,7,0,0,Highway,5,Rain,3.1682189399385985,0,1018,24.497985796233365,54.97650566304278,High,1,0.9659258262890684,-0.2588190451025206,0
29,6,5,1,Local,1,Clear,6.512232449891883,0,514,66.46594483175429,22.28758949930009,Medium,0,1.0,6.123233995736766e-17,1
20,23,2,0,Arterial,2,Rain,4.811285025722004,0,690,18.16617963717277,53.51834828798168,Medium,0,-0.2588190451025215,0.965925826289068,2
25,7,2,0,Arterial,2,Clear,5.581679406884679,0,1077,52.726595023553806,28.929730746514533,High,1,0.9659258262890684,-0.2588190451025206,0
70,17,6,1,Arterial,3,Clear,5.143701672858063,0,451,41.762727601062025,23.19242261362249,Low,1,-0.9659258262890684,-0.2588190451025206,0
63,8,6,1,Highway,5,Rain,2.7573892728325404,0,836,27.59194795502833,40.218472213349926,Medium,1,0.8660254037844387,-0.4999999999999998,0
36,5,5,1,Highway,5,Fog,1.4731144269811325,0,597,29.59686428334444,38.41542952596431,Medium,0,0.9659258262890684,0.2588190451025207,1
2,3,4,0,Local,2,Fog,1.445133136663466,0,371,21.540062581487973,35.333330794039576,Low,0,0.7071067811865476,0.7071067811865476,1
22,14,2,0,Local,1,Rain,2.641692937430111,0,397,46.3943720369231,25.956518584442296,Low,0,-0.4999999999999997,-0.8660254037844388,2
96,4,2,0,Highway,4,Clear,7.923614295032088,0,790,41.086518281990976,32.3401962331324,Medium,0,0.8660254037844386,0.5000000000000001,1
16,4,4,0,Highway,4,Clear,5.720765499924668,0,139,67.61316518059502,14.19349998735833,Low,0,0.8660254037844386,0.5000000000000001,1
18,6,3,0,Highway,5,Clear,7.8158932416527795,0,195,71.91988843327147,12.43909516733549,Low,0,1.0,6.123233995736766e-17,1
69,8,3,0,Highway,5,Clear,5.090911390561422,0,795,26.73680521336093,41.617769688231625,Medium,1,0.8660254037844387,-0.4999999999999998,0
54,6,4,0,Highway,5,Clear,7.789035442095109,0,797,50.12859125424049,27.641176687104657,Medium,0,1.0,6.123233995736766e-17,1
100,8,6,1,Arterial,3,Clear,7.608879189825807,0,1150,20.51821331479441,67.4723836398751,High,1,0.8660254037844387,-0.4999999999999998,0
30,19,0,0,Local,2,Clear,5.2142396963058,0,694,51.11193675677932,23.68203119477149,Medium,1,-0.9659258262890684,0.2588190451025203,0
45,9,6,1,Highway,4,Clear,8.447084455803438,0,1172,22.976707731065986,62.17112756818061,High,1,0.7071067811865476,-0.7071067811865475,0
19,3,6,1,Arterial,3,Clear,7.861272758710264,0,740,56.39902467810238,22.645093862187125,Medium,0,0.7071067811865476,0.7071067811865476,1
87,5,2,0,Highway,4,Clear,8.115486395259353,0,416,61.764634221692766,16.74251902632099,Low,0,0.9659258262890684,0.2588190451025207,1
34,23,6,1,Arterial,3,Rain,3.161690893714314,0,754,14.942836531415018,66.24160524319322,Medium,0,-0.2588190451025215,0.965925826289068,2
13,13,2,0,Arterial,2,Clear,8.609968110732025,0,665,62.92833956046967,17.390526428609444,Medium,0,-0.2588190451025208,-0.9659258262890684,2
43,8,3,0,Local,2,Clear,7.625019321570013,0,904,33.63911942518047,36.69711971553182,High,1,0.8660254037844387,-0.4999999999999998,0
62,0,6,1,Highway,5,Rain,2.1432851426027724,0,765,28.19315947523073,42.90286256037695,Medium,0,0.0,1.0,1
118,16,4,0,Highway,4,Clear,9.717546664819915,0,738,28.32329955418831,31.91038763058258,Medium,0,-0.8660254037844385,-0.5000000000000004,2
93,12,5,1,Arterial,3,Fog,1.8077082391217985,0,319,31.089603462518312,27.93737273522467,Low,0,1.2246467991473532e-16,-1.0,2
100,23,5,1,Highway,5,Clear,9.558809988323032,0,210,49.71231289201729,15.995402054609407,Low,0,-0.2588190451025215,0.965925826289068,2
22,6,6,1,Highway,5,Clear,9.615774109805566,1,270,12.648859734257378,47.39379675110308,Low,0,1.0,6.123233995736766e-17,1
52,8,0,0,Highway,4,Clear,6.30999231866873,0,741,44.08042372968297,28.951587169358284,Medium,1,0.8660254037844387,-0.4999999999999998,0
52,10,6,1,Arterial,3,Rain,2.822169502042148,0,176,44.72596195107089,23.96264504536343,Low,0,0.4999999999999999,-0.8660254037844387,2
111,2,4,0,Highway,5,Clear,6.337184144522858,0,627,43.04239694450326,22.85076901300623,Medium,0,0.4999999999999999,0.8660254037844387,1
36,11,3,0,Local,2,Clear,5.09269604055413,0,365,37.84854752004957,19.9680340737937,Low,0,0.258819045102521,-0.9659258262890682,2
73,20,3,0,Arterial,3,Fog,0.9382080561861336,0,410,14.364354299107196,46.22655287740551,Low,0,-0.8660254037844386,0.5000000000000001,2
103,2,6,1,Highway,5,Rain,4.741853859545401,0,142,59.47001320048582,18.104103241772645,Low,0,0.4999999999999999,0.8660254037844387,1
115,14,2,0,Arterial,2,Rain,4.752137325372386,0,540,31.87004304969548,32.58699377945046,Medium,0,-0.4999999999999997,-0.8660254037844388,2
19,20,1,0,Highway,4,Rain,2.5348222733817023,1,739,20.66846258112457,64.33412552053758,Medium,0,-0.8660254037844386,0.5000000000000001,2
38,9,0,0,Arterial,2,Rain,4.688184197166771,0,1342,5.0,284.3858531301875,High,1,0.7071067811865476,-0.7071067811865475,0
70,0,0,0,Arterial,2,Clear,6.346559768275624,0,201,33.39369876406136,15.538047773216958,Low,0,0.0,1.0,1
116,13,1,0,Arterial,3,Clear,8.044119863018231,0,480,58.96995500594718,18.208551992818563,Low,0,-0.2588190451025208,-0.9659258262890684,2
111,19,5,1,Local,2,Rain,3.62569665795955,0,1135,30.90324836207496,49.04693329734965,High,1,-0.9659258262890684,0.2588190451025203,0
79,5,5,1,Highway,4,Clear,9.036832234259712,0,361,57.899554249027545,16.632019545577748,Low,0,0.9659258262890684,0.2588190451025207,1
57,1,5,1,Local,1,Clear,9.419226886129756,0,703,17.17655567202158,52.007725440625485,Medium,0,0.2588190451025207,0.9659258262890684,1
20,22,3,0,Local,1,Clear,5.84218012740879,0,635,36.38922786459888,25.492056576281648,Medium,0,-0.5000000000000004,0.8660254037844384,2
9,7,4,0,Highway,4,Clear,6.850186654236099,0,1185,21.971276363306263,66.64165949685321,High,1,0.9659258262890684,-0.2588190451025206,0
32,0,0,0,Highway,4,Clear,8.57127125000992,0,332,63.36430243841201,12.778145468910276,Low,0,0.0,1.0,1
4,3,1,0,Highway,5,Rain,4.450346476447043,0,320,33.14235119151711,29.80263176932219,Low,0,0.7071067811865476,0.7071067811865476,1
50,3,2,0,Highway,4,Rain,3.190414962192346,0,681,6.740111164275209,116.82295826592166,Medium,0,0.7071067811865476,0.7071067811865476,1
82,4,6,1,Arterial,3,Clear,6.521115193159593,0,356,43.20904855361555,20.84757765550372,Low,0,0.8660254037844386,0.5000000000000001,1
5,19,2,0,Highway,5,Rain,4.378413502551317,0,1257,9.05538750131464,152.89956284163884,High,1,-0.9659258262890684,0.2588190451025203,0
20,8,6,1,Local,1,Clear,9.46040094803793,0,515,57.9215122208076,17.715300011387313,Medium,1,0.8660254037844387,-0.4999999999999998,0
87,22,3,0,Highway,5,Clear,9.54755381343999,0,725,49.39557158858712,24.59992078233341,Medium,0,-0.5000000000000004,0.8660254037844384,2
75,12,0,0,Highway,5,Clear,5.074137377924199,0,665,51.63069831445209,25.485211723451524,Medium,0,1.2246467991473532e-16,-1.0,2
37,17,4,0,Highway,5,Clear,6.625081957943265,0,1189,49.01765826018513,35.33520257548734,High,1,-0.9659258262890684,-0.2588190451025206,0
22,16,0,0,Highway,5,Rain,3.2553390422605344,0,349,60.82264201061743,21.740946862813708,Low,0,-0.8660254037844385,-0.5000000000000004,2
58,0,6,1,Local,1,Clear,9.911927426523164,0,491,69.26712357180995,16.496169055480156,Low,0,0.0,1.0,1
68,21,5,1,Arterial,3,Clear,9.720839097925008,0,170,75.67748490427746,13.601961236224344,Low,0,-0.7071067811865477,0.7071067811865474,2
93,14,2,0,Highway,5,Clear,8.141625574016425,0,681,60.09632430766128,20.107957103923763,Medium,0,-0.4999999999999997,-0.8660254037844388,2
44,1,0,0,Local,1,Fog,0.5949231968627958,0,547,38.60875194893664,31.04654709905064,Medium,0,0.2588190451025207,0.9659258262890684,1
34,15,2,0,Local,1,Rain,3.111985837553686,0,765,17.12130106696375,57.60786045804294,Medium,0,-0.7071067811865471,-0.7071067811865479,2
77,19,1,0,Local,1,Clear,7.171031300462875,0,1181,6.928121556224895,182.01436072621732,High,1,-0.9659258262890684,0.2588190451025203,0
42,21,1,0,Local,2,Fog,0.8287762860039639,0,595,25.71811241517613,43.08420782136167,Medium,0,-0.7071067811865477,0.7071067811865474,2
9,4,2,0,Arterial,2,Clear,5.473521946441537,0,770,55.80216280675968,24.0226850348221,Medium,0,0.8660254037844386,0.5000000000000001,1
106,21,4,0,Arterial,3,Clear,8.956761760644945,0,474,55.79595375109123,19.917438425377256,Low,0,-0.7071067811865477,0.7071067811865474,2
95,18,4,0,Highway,4,Clear,5.955959064909111,0,1401,9.007154226438129,165.29615376989932,High,1,-1.0,-1.8369701987210294e-16,0
7,4,0,0,Highway,5,Clear,7.539255537830499,0,215,25.73528219108844,18.170451271527032,Low,0,0.8660254037844386,0.5000000000000001,1
68,1,2,0,Arterial,2,Rain,3.475260518420202,0,147,30.206813816141256,13.023860964147438,Low,0,0.2588190451025207,0.9659258262890684,1
19,6,3,0,Local,1,Rain,2.83013604065209,0,749,43.48814286412522,32.399962658415994,Medium,0,1.0,6.123233995736766e-17,1
106,2,4,0,Arterial,3,Clear,8.878739096829257,0,255,58.17585791248237,13.175711030073716,Low,0,0.4999999999999999,0.8660254037844387,1
94,16,6,1,Local,1,Clear,9.06796345353797,0,367,55.580494197132026,15.670992795583707,Low,0,-0.8660254037844385,-0.5000000000000004,2
31,23,4,0,Highway,4,Clear,6.528712123899757,0,605,52.75148908467565,22.562207598547523,Medium,0,-0.2588190451025215,0.965925826289068,2
35,23,5,1,Arterial,3,Rain,3.1791421948652863,1,370,6.172339658993089,94.80128315931351,Low,0,-0.2588190451025215,0.965925826289068,2
57,2,1,0,Arterial,2,Clear,9.078713372202904,0,165,56.26152062595885,11.211124192414836,Low,0,0.4999999999999999,0.8660254037844387,1
85,12,4,0,Arterial,2,Clear,5.193215559097397,0,437,70.2284561648329,17.436865528545955,Low,0,1.2246467991473532e-16,-1.0,2
61,6,6,1,Arterial,3,Rain,3.905656956393981,0,216,29.68281572340929,25.98739693748601,Low,0,1.0,6.123233995736766e-17,1
31,23,4,0,Highway,5,Clear,9.602023076602226,0,480,63.69016358633484,14.517643709845968,Low,0,-0.2588190451025215,0.965925826289068,2
83,2,6,1,Highway,4,Rain,3.441255201234976,0,289,59.52041233480574,20.74883252691384,Low,0,0.4999999999999999,0.8660254037844387,1
95,14,5,1,Local,1,Clear,9.021519688193662,0,399,41.90094069793358,18.488738427542287,Low,0,-0.4999999999999997,-0.8660254037844388,2
53,17,6,1,Highway,5,Clear,5.107744191355207,0,845,16.830078981473015,59.08958940082032,Medium,1,-0.9659258262890684,-0.2588190451025206,0
32,9,4,0,Arterial,3,Rain,4.361643440461084,0,1079,48.071833282367535,35.58186426751291,High,1,0.7071067811865476,-0.7071067811865475,0
66,22,5,1,Arterial,2,Clear,9.558319832613677,0,105,32.607706138700685,11.808910258369451,Low,0,-0.5000000000000004,0.8660254037844384,2
59,6,2,0,Highway,5,Clear,8.318350303118747,0,285,65.68263635514485,16.79274324432309,Low,0,1.0,6.123233995736766e-17,1
116,8,2,0,Local,1,Fog,1.3264927737838994,0,974,17.889648902540603,69.52662233129398,High,1,0.8660254037844387,-0.4999999999999998,0
10,4,1,0,Arterial,2,Clear,7.4496368567182305,0,294,54.59568838448976,14.993241386025735,Low,0,0.8660254037844386,0.5000000000000001,1
2,19,0,0,Local,2,Clear,8.8130971038394,0,891,27.21596922676832,46.34420854788575,Medium,1,-0.9659258262890684,0.2588190451025203,0
66,7,5,1,Highway,5,Clear,9.065143393947066,0,887,31.00438341254499,39.61353227881774,Medium,1,0.9659258262890684,-0.2588190451025206,0
60,13,4,0,Arterial,3,Clear,6.716719927406161,0,672,30.733940946104752,29.56889409685065,Medium,0,-0.2588190451025208,-0.9659258262890684,2
88,3,0,0,Local,2,Clear,6.630335646963963,0,240,35.46507643626171,17.440549345338436,Low,0,0.7071067811865476,0.7071067811865476,1
17,19,2,0,Local,1,Clear,8.680906075346968,0,498,38.14428927031033,24.18816678854173,Low,1,-0.9659258262890684,0.2588190451025203,0
96,13,4,0,Local,2,Clear,8.431779409906863,0,706,59.15188508269833,25.59676254028788,Medium,0,-0.2588190451025208,-0.9659258262890684,2
16,11,0,0,Arterial,2,Clear,7.5659860436493185,0,308,27.918825040573378,22.396515641932982,Low,0,0.258819045102521,-0.9659258262890682,2
16,1,5,1,Highway,4,Clear,7.101302316062571,0,244,25.677377939387632,17.74343386232485,Low,0,0.2588190451025207,0.9659258262890684,1
46,12,5,1,Highway,4,Clear,8.285798715326713,0,584,30.11977257789664,28.07223486959654,Medium,0,1.2246467991473532e-16,-1.0,2
39,0,0,0,Local,1,Clear,5.162166601699875,0,751,57.32036660613166,20.68075445813372,Medium,0,0.0,1.0,1
117,19,6,1,Local,1,Clear,5.378447879029634,0,1002,56.47436261662661,26.905794409380043,High,1,-0.9659258262890684,0.2588190451025203,0
31,6,5,1,Arterial,3,Clear,7.865433773157525,0,784,54.96335674583697,22.661734961383136,Medium,0,1.0,6.123233995736766e-17,1
107,8,3,0,Highway,5,Clear,6.051393703706807,0,1079,10.310894014970856,114.67267972521928,High,1,0.8660254037844387,-0.4999999999999998,0
88,16,2,0,Arterial,2,Clear,8.873919976064089,0,581,28.15115673874374,31.99203081957487,Medium,0,-0.8660254037844385,-0.5000000000000004,2
1,20,1,0,Highway,5,Clear,8.86181987302615,0,213,42.2181063639022,16.64722721366354,Low,0,-0.8660254037844386,0.5000000000000001,2
11,22,1,0,Arterial,3,Clear,8.549810403088603,0,779,48.594012208799214,27.242508865042502,Medium,0,-0.5000000000000004,0.8660254037844384,2
119,12,3,0,Highway,4,Fog,0.7422454441484619,0,576,24.844286492617314,39.49773751970558,Medium,0,1.2246467991473532e-16,-1.0,2
85,22,0,0,Local,1,Clear,5.704174690779945,0,475,45.221396669689184,19.42454582313448,Low,0,-0.5000000000000004,0.8660254037844384,2
4,9,5,1,Highway,5,Rain,2.476228475807681,0,544,11.158405989878958,58.8537954541765,Medium,1,0.7071067811865476,-0.7071067811865475,0
71,15,3,0,Arterial,2,Clear,6.261496363021652,0,694,17.96724410881236,50.12804190725251,Medium,0,-0.7071067811865471,-0.7071067811865479,2
26,5,3,0,Highway,5,Rain,4.6910984589133005,0,101,54.58576912409646,16.397987229740515,Low,0,0.9659258262890684,0.2588190451025207,1
111,15,5,1,Arterial,3,Clear,7.606723291173911,0,411,27.03376248861496,22.62980115072542,Low,0,-0.7071067811865471,-0.7071067811865479,2
50,10,2,0,Arterial,2,Clear,6.26337895049893,0,421,35.361189400144895,24.076895315891445,Low,0,0.4999999999999999,-0.8660254037844387,2
12,19,5,1,Local,2,Rain,4.273169045614754,0,544,9.358278870239744,71.8482968411002,Medium,1,-0.9659258262890684,0.2588190451025203,0
95,2,5,1,Highway,5,Clear,9.465081673323263,0,514,47.16160711244586,23.43973849196609,Medium,0,0.4999999999999999,0.8660254037844387,1
81,8,6,1,Highway,4,Clear,8.460645233605977,0,608,45.00804825246732,23.10054258914839,Medium,1,0.8660254037844387,-0.4999999999999998,0
97,14,4,0,Local,1,Clear,7.642624958096944,0,676,38.7950297884983,26.33249657761624,Medium,0,-0.4999999999999997,-0.8660254037844388,2
75,12,0,0,Highway,5,Rain,3.6492924222689593,0,243,54.482042885655645,19.20928102580152,Low,0,1.2246467991473532e-16,-1.0,2
92,9,1,0,Highway,4,Rain,2.628436382968091,0,845,22.29010662662516,51.89668874986175,Medium,1,0.7071067811865476,-0.7071067811865475,0
96,19,1,0,Arterial,3,Clear,5.890606878669877,0,1145,19.501763719166444,66.9357634398475,High,1,-0.9659258262890684,0.2588190451025203,0
65,23,3,0,Arterial,2,Clear,7.540652968764562,0,274,41.2530174352235,15.3071799103226,Low,0,-0.2588190451025215,0.965925826289068,2
47,12,6,1,Highway,4,Clear,7.430393257945575,0,594,52.6572733873767,22.4613889575508,Medium,0,1.2246467991473532e-16,-1.0,2
92,16,3,0,Highway,5,Clear,9.221432104315046,0,316,71.0576192374923,17.40938027577083,Low,0,-0.8660254037844385,-0.5000000000000004,2
53,6,3,0,Local,2,Clear,5.7454403572189765,0,734,50.55820395696765,25.50124525866252,Medium,0,1.0,6.123233995736766e-17,1
106,5,0,0,Arterial,3,Clear,7.258931187283881,0,713,65.32162878471529,18.761562129593603,Medium,0,0.9659258262890684,0.2588190451025207,1
71,12,3,0,Highway,4,Clear,8.182702766689172,0,106,58.20624051315401,10.308020796854786,Low,0,1.2246467991473532e-16,-1.0,2
2,16,3,0,Highway,5,Clear,9.726273073403544,0,116,75.03947626449641,10.606654694207002,Low,0,-0.8660254037844385,-0.5000000000000004,2
106,14,4,0,Arterial,2,Clear,9.496324674614812,0,590,25.28128643760854,34.59250761619352,Medium,0,-0.4999999999999997,-0.8660254037844388,2
24,3,0,0,Highway,4,Clear,7.669239349219546,0,571,30.479826400996025,28.303277925906222,Medium,0,0.7071067811865476,0.7071067811865476,1
4,14,2,0,Local,2,Fog,0.7137997790451445,0,611,40.81526600525443,35.08399986697511,Medium,0,-0.4999999999999997,-0.8660254037844388,2
108,13,6,1,Arterial,3,Clear,9.262006715630804,0,201,50.430653305372566,18.08359179547168,Low,0,-0.2588190451025208,-0.9659258262890684,2
19,20,2,0,Arterial,2,Clear,8.721941326065071,0,564,36.89837654717319,24.17049153474064,Medium,0,-0.8660254037844386,0.5000000000000001,2
26,10,5,1,Local,2,Clear,9.396678045620725,0,473,38.28892389964013,25.54955759543332,Low,0,0.4999999999999999,-0.8660254037844387,2
75,23,4,0,Highway,4,Fog,1.6846465610610553,0,572,23.62300282238409,39.10751143382719,Medium,0,-0.2588190451025215,0.965925826289068,2
40,3,1,0,Highway,4,Clear,9.162930100145289,0,428,61.98760662636178,17.852016174389256,Low,0,0.7071067811865476,0.7071067811865476,1
50,2,5,1,Arterial,2,Clear,5.046891049469395,1,486,18.01997190023377,55.05145862213488,Low,0,0.4999999999999999,0.8660254037844387,1
43,1,2,0,Arterial,3,Rain,3.279544876435205,0,272,18.4070266437631,29.530925933352314,Low,0,0.2588190451025207,0.9659258262890684,1
75,19,0,0,Highway,4,Clear,7.017584937673604,0,1376,10.03734575159176,148.786177011743,High,1,-0.9659258262890684,0.2588190451025203,0
109,9,1,0,Highway,4,Clear,8.38957650151643,0,561,43.48762308103076,24.162554675406835,Medium,1,0.7071067811865476,-0.7071067811865475,0
67,12,3,0,Highway,5,Clear,6.534304907639844,0,422,27.938815085140853,27.37463140160561,Low,0,1.2246467991473532e-16,-1.0,2
12,19,0,0,Highway,5,Clear,6.617790655311752,0,868,54.263945826358665,26.570539825010023,Medium,1,-0.9659258262890684,0.2588190451025203,0
67,20,1,0,Arterial,3,Clear,7.001015197852611,0,107,73.60082276735181,12.158649783762336,Low,0,-0.8660254037844386,0.5000000000000001,2
106,22,2,0,Arterial,2,Clear,9.776668002178926,0,326,26.784704784378352,20.46980849052829,Low,0,-0.5000000000000004,0.8660254037844384,2
27,17,5,1,Arterial,3,Clear,7.185789232721857,0,986,53.84959785369554,31.157685952019907,High,1,-0.9659258262890684,-0.2588190451025206,0
113,20,3,0,Highway,4,Rain,2.128938109771849,0,538,43.56065913297643,28.92850209829293,Medium,0,-0.8660254037844386,0.5000000000000001,2
54,15,3,0,Highway,4,Fog,1.3716946700680617,0,155,33.1724427343184,24.551844058351985,Low,0,-0.7071067811865471,-0.7071067811865479,2
66,10,6,1,Highway,4,Clear,6.183063305581859,0,560,31.41648138474029,25.268133448020208,Medium,0,0.4999999999999999,-0.8660254037844387,2
49,9,0,0,Highway,5,Clear,9.694054468357423,0,1300,24.27743288179448,63.24193970361964,High,1,0.7071067811865476,-0.7071067811865475,0
16,8,5,1,Highway,4,Fog,0.620552614646438,0,1220,25.58021068503253,64.78754593398111,High,1,0.8660254037844387,-0.4999999999999998,0
2,11,3,0,Highway,4,Clear,7.64500677974136,0,127,39.487681105027946,12.25595483657249,Low,0,0.258819045102521,-0.9659258262890682,2
60,18,1,0,Arterial,3,Rain,4.180187531889099,0,1138,41.250616233267706,46.430348958906215,High,1,-1.0,-1.8369701987210294e-16,0
54,0,6,1,Local,1,Clear,8.979590049405687,0,624,18.90843056838049,42.99173969971776,Medium,0,0.0,1.0,1
30,17,6,1,Highway,5,Rain,4.80575410382937,0,1173,5.0,249.9099162535121,High,1,-0.9659258262890684,-0.2588190451025206,0
84,13,4,0,Local,2,Rain,2.733231500002557,0,600,31.85761949315284,35.94577163786227,Medium,0,-0.2588190451025208,-0.9659258262890684,2
38,21,2,0,Local,2,Clear,8.211236512488007,0,364,39.85801088426256,20.36506663833072,Low,0,-0.7071067811865477,0.7071067811865474,2
28,20,0,0,Local,2,Clear,9.491267146852447,0,356,38.44917074844255,19.66310474272964,Low,0,-0.8660254037844386,0.5000000000000001,2
25,0,5,1,Local,1,Clear,8.634147805681662,0,539,42.04522507800032,24.835002238988366,Medium,0,0.0,1.0,1
96,16,4,0,Arterial,2,Clear,6.750307329043395,0,180,55.073330803584696,14.495533521551245,Low,0,-0.8660254037844385,-0.5000000000000004,2
10,10,4,0,Arterial,2,Fog,1.161905357015967,0,168,24.054879913140653,25.88126758879736,Low,0,0.4999999999999999,-0.8660254037844387,2
60,19,0,0,Highway,4,Clear,8.323097241254796,0,771,57.0329367724756,22.603651251093485,Medium,1,-0.9659258262890684,0.2588190451025203,0
42,14,1,0,Arterial,3,Rain,2.041230246094566,0,330,30.58450116719073,24.50124536948936,Low,0,-0.4999999999999997,-0.8660254037844388,2
40,3,5,1,Arterial,2,Rain,3.795858596405207,0,536,33.88975196133269,30.912126245405336,Medium,0,0.7071067811865476,0.7071067811865476,1
97,14,2,0,Arterial,3,Clear,5.0107942037492,0,511,48.11579800484122,20.283576125494047,Medium,0,-0.4999999999999997,-0.8660254037844388,2
77,21,0,0,Arterial,2,Clear,5.830842969967527,0,491,52.58714039005672,21.73683612566718,Low,0,-0.7071067811865477,0.7071067811865474,2
105,21,5,1,Arterial,2,Clear,9.63588708634753,0,763,20.378877319645383,48.00835525953921,Medium,0,-0.7071067811865477,0.7071067811865474,2
118,13,4,0,Arterial,3,Clear,5.165620168742563,0,314,65.94569990737776,19.53321909791536,Low,0,-0.2588190451025208,-0.9659258262890684,2
42,21,4,0,Highway,4,Fog,0.5689663110379781,0,699,9.229741785720297,91.915554370983,Medium,0,-0.7071067811865477,0.7071067811865474,2
47,0,0,0,Arterial,2,Clear,7.045637533873374,0,289,35.16816263100599,17.57165954440308,Low,0,0.0,1.0,1
37,8,5,1,Local,2,Clear,7.147893412404647,0,828,18.35988610580561,53.80566237554402,Medium,1,0.8660254037844387,-0.4999999999999998,0
118,6,4,0,Local,1,Rain,4.561888922506651,0,272,52.71740502152089,18.8830599216136,Low,0,1.0,6.123233995736766e-17,1
80,22,0,0,Local,1,Clear,5.337129142163366,0,314,59.390080505448566,14.240925931848926,Low,0,-0.5000000000000004,0.8660254037844384,2
109,10,6,1,Highway,4,Clear,5.611652480877261,0,210,40.74469978180418,17.55874924285267,Low,0,0.4999999999999999,-0.8660254037844387,2
22,22,0,0,Local,2,Rain,3.194284339239476,1,630,26.49968840193868,56.17528405507895,Medium,0,-0.5000000000000004,0.8660254037844384,2
57,1,2,0,Highway,5,Clear,5.269539295710161,0,630,62.85270651271484,24.15272718297043,Medium,0,0.2588190451025207,0.9659258262890684,1
84,1,0,0,Local,1,Rain,2.2955517889192696,0,493,19.36549977073092,39.80994184119516,Low,0,0.2588190451025207,0.9659258262890684,1
114,5,6,1,Highway,4,Rain,2.4740614253228737,0,109,36.19243408437164,17.794794888562038,Low,0,0.9659258262890684,0.2588190451025207,1
107,22,5,1,Arterial,2,Clear,5.571026001115802,0,591,44.63735672237969,25.261375434588867,Medium,0,-0.5000000000000004,0.8660254037844384,2
27,18,5,1,Arterial,3,Clear,6.307465328521484,0,988,25.48190316389189,45.96121720184478,High,1,-1.0,-1.8369701987210294e-16,0
41,19,4,0,Arterial,2,Clear,8.284745919280674,0,907,45.09456659289583,30.789945658551403,High,1,-0.9659258262890684,0.2588190451025203,0
80,13,3,0,Arterial,3,Clear,5.561328313730732,0,751,56.66713566752469,27.27833475796586,Medium,0,-0.2588190451025208,-0.9659258262890684,2
34,2,2,0,Arterial,3,Clear,9.55128124275992,0,797,50.59383952006221,27.26316241595596,Medium,0,0.4999999999999999,0.8660254037844387,1
32,6,5,1,Arterial,2,Clear,7.387420890007245,0,251,72.16743693598426,13.678189827639278,Low,0,1.0,6.123233995736766e-17,1
90,6,4,0,Highway,5,Fog,0.5200470052254715,0,362,32.148607664215014,27.2221039228902,Low,0,1.0,6.123233995736766e-17,1
89,3,4,0,Arterial,3,Clear,5.962553693091374,0,337,32.376011303100086,21.636230356162105,Low,0,0.7071067811865476,0.7071067811865476,1
66,22,2,0,Highway,5,Rain,2.850604163831894,0,583,51.83661713955814,24.751473343266635,Medium,0,-0.5000000000000004,0.8660254037844384,2
12,4,2,0,Arterial,3,Clear,7.95140704028238,0,595,67.50413520290087,18.92535218261031,Medium,0,0.8660254037844386,0.5000000000000001,1
40,16,4,0,Highway,5,Clear,6.643691936265169,0,118,50.00091779608409,11.346870316263324,Low,0,-0.8660254037844385,-0.5000000000000004,2
73,3,6,1,Arterial,2,Fog,1.120989170360054,0,366,22.22237380823804,36.46106787718116,Low,0,0.7071067811865476,0.7071067811865476,1
76,22,3,0,Arterial,3,Rain,4.601382149105769,0,613,22.13856559422561,43.08513007136619,Medium,0,-0.5000000000000004,0.8660254037844384,2
90,12,6,1,Highway,5,Clear,7.2857808352874045,1,396,24.144351097256266,39.474060192217415,Low,0,1.2246467991473532e-16,-1.0,2
73,15,1,0,Arterial,3,Clear,9.25588817152086,0,760,21.82973802973283,45.159575070330135,Medium,0,-0.7071067811865471,-0.7071067811865479,2
10,15,6,1,Arterial,3,Clear,5.959170019794066,0,420,41.15514386114412,18.153363388607453,Low,0,-0.7071067811865471,-0.7071067811865479,2
96,1,4,0,Local,2,Clear,7.498174573039853,0,461,55.608495792431626,21.30934107769182,Low,0,0.2588190451025207,0.9659258262890684,1
98,17,2,0,Local,1,Rain,2.0898745112912023,0,802,29.95756352608842,44.92512938230251,Medium,1,-0.9659258262890684,-0.2588190451025206,0
